   0.00000000       0.00000000    
   9.99999978E-03  0.370286405    
   1.99999996E-02  0.710223734    
   2.99999993E-02  0.992411375    
   3.99999991E-02   1.19505394    
   5.00000007E-02   1.30407357    
   5.99999987E-02   1.31446517    
   7.00000003E-02   1.23076189    
   7.99999982E-02   1.06657445    
   9.00000036E-02  0.843229711    
  0.100000001      0.587671936    
  0.109999999      0.329790056    
  0.119999997       9.94967148E-02
  0.129999995      -7.62421042E-02
  0.140000001     -0.176051766    
  0.150000006     -0.186260089    
  0.159999996     -0.102251679    
  0.170000002       7.10668564E-02
  0.180000007      0.319733292    
  0.189999998      0.622084916    
  0.200000003      0.950869858    
  0.209999993       1.27589977    
  0.219999999       1.56700873    
  0.230000004       1.79698658    
  0.239999995       1.94424284    
  0.250000000       1.99492025    
  0.259999990       1.94424295    
  0.270000011       1.79698646    
  0.280000001       1.56700885    
  0.289999992       1.27590024    
  0.300000012      0.950870097    
  0.310000002      0.622084916    
  0.319999993      0.319733292    
  0.330000013       7.10665584E-02
  0.340000004     -0.102251694    
  0.349999994     -0.186260089    
  0.360000014     -0.176051691    
  0.370000005      -7.62421116E-02
  0.379999995       9.94965509E-02
  0.389999986      0.329789668    
  0.400000006      0.587671995    
  0.409999996      0.843229711    
  0.419999987       1.06657434    
  0.430000007       1.23076200    
  0.439999998       1.31446517    
  0.449999988       1.30407369    
  0.460000008       1.19505394    
  0.469999999      0.992411435    
  0.479999989      0.710224032    
  0.490000010      0.370286107    
  0.500000000       9.83477189E-10
  0.509999990     -0.370286047    
  0.519999981     -0.710223138    
  0.529999971     -0.992410839    
  0.540000021      -1.19505429    
  0.550000012      -1.30407369    
  0.560000002      -1.31446517    
  0.569999993      -1.23076200    
  0.579999983      -1.06657481    
  0.589999974     -0.843230426    
  0.600000024     -0.587671399    
  0.610000014     -0.329789668    
  0.620000005      -9.94965509E-02
  0.629999995       7.62421116E-02
  0.639999986      0.176051691    
  0.649999976      0.186260179    
  0.660000026      0.102251314    
  0.670000017      -7.10671768E-02
  0.680000007     -0.319733292    
  0.689999998     -0.622084916    
  0.699999988     -0.950869679    
  0.709999979      -1.27589941    
  0.720000029      -1.56700945    
  0.730000019      -1.79698694    
  0.740000010      -1.94424295    
  0.750000000      -1.99492025    
  0.759999990      -1.94424295    
  0.769999981      -1.79698694    
  0.779999971      -1.56700945    
  0.790000021      -1.27589941    
  0.800000012     -0.950869739    
  0.810000002     -0.622084916    
  0.819999993     -0.319733292    
  0.829999983      -7.10671768E-02
  0.839999974      0.102251306    
  0.850000024      0.186260179    
  0.860000014      0.176051691    
  0.870000005       7.62421116E-02
  0.879999995      -9.94965509E-02
  0.889999986     -0.329789668    
  0.899999976     -0.587671399    
  0.910000026     -0.843230426    
  0.920000017      -1.06657481    
  0.930000007      -1.23076200    
  0.939999998      -1.31446517    
  0.949999988      -1.30407369    
  0.959999979      -1.19505429    
  0.970000029     -0.992410839    
  0.980000019     -0.710223138    
  0.990000010     -0.370286047    
   1.00000000       0.00000000    
