   0.00000000       0.00000000    
   9.99999978E-03  0.358379364    
   1.99999996E-02  0.687566221    
   2.99999993E-02  0.961202383    
   3.99999991E-02   1.15832078    
   5.00000007E-02   1.26537561    
   5.99999987E-02   1.27754366    
   7.00000003E-02   1.19917798    
   7.99999982E-02   1.04335535    
   9.00000036E-02  0.830577552    
  0.100000001      0.586748064    
  0.109999999      0.340594083    
  0.119999997      0.120877549    
  0.129999995      -4.64779884E-02
  0.140000001     -0.140925512    
  0.150000006     -0.149324387    
  0.159999996      -6.72418252E-02
  0.170000002      0.100598656    
  0.180000007      0.340766519    
  0.189999998      0.632427216    
  0.200000003      0.949373960    
  0.209999993       1.26256561    
  0.219999999       1.54300082    
  0.230000004       1.76450861    
  0.239999995       1.90632820    
  0.250000000       1.95513165    
  0.259999990       1.90632832    
  0.270000011       1.76450849    
  0.280000001       1.54300094    
  0.289999992       1.26256585    
  0.300000012      0.949374080    
  0.310000002      0.632427275    
  0.319999993      0.340766460    
  0.330000013      0.100598507    
  0.340000004      -6.72418997E-02
  0.349999994     -0.149324372    
  0.360000014     -0.140925452    
  0.370000005      -4.64780144E-02
  0.379999995      0.120877385    
  0.389999986      0.340593874    
  0.400000006      0.586747944    
  0.409999996      0.830577433    
  0.419999987       1.04335523    
  0.430000007       1.19917798    
  0.439999998       1.27754378    
  0.449999988       1.26537561    
  0.460000008       1.15832078    
  0.469999999      0.961202502    
  0.479999989      0.687566459    
  0.490000010      0.358379334    
  0.500000000       4.41519603E-08
  0.509999990     -0.358379096    
  0.519999981     -0.687565804    
  0.529999971     -0.961202025    
  0.540000021      -1.15832090    
  0.550000012      -1.26537573    
  0.560000002      -1.27754378    
  0.569999993      -1.19917810    
  0.579999983      -1.04335570    
  0.589999974     -0.830578029    
  0.600000024     -0.586748242    
  0.610000014     -0.340593964    
  0.620000005     -0.120877385    
  0.629999995       4.64780144E-02
  0.639999986      0.140925452    
  0.649999976      0.149324343    
  0.660000026       6.72415942E-02
  0.670000017     -0.100598872    
  0.680000007     -0.340766609    
  0.689999998     -0.632427216    
  0.699999988     -0.949373960    
  0.709999979      -1.26256561    
  0.720000029      -1.54300117    
  0.730000019      -1.76450884    
  0.740000010      -1.90632832    
  0.750000000      -1.95513165    
  0.759999990      -1.90632832    
  0.769999981      -1.76450884    
  0.779999971      -1.54300117    
  0.790000021      -1.26256561    
  0.800000012     -0.949373960    
  0.810000002     -0.632427216    
  0.819999993     -0.340766579    
  0.829999983     -0.100598864    
  0.839999974       6.72415942E-02
  0.850000024      0.149324343    
  0.860000014      0.140925452    
  0.870000005       4.64780144E-02
  0.879999995     -0.120877385    
  0.889999986     -0.340593964    
  0.899999976     -0.586748242    
  0.910000026     -0.830578029    
  0.920000017      -1.04335570    
  0.930000007      -1.19917810    
  0.939999998      -1.27754378    
  0.949999988      -1.26537573    
  0.959999979      -1.15832090    
  0.970000029     -0.961202025    
  0.980000019     -0.687565804    
  0.990000010     -0.358379096    
   1.00000000       0.00000000    
