   0.00000000       0.00000000    
   9.99999978E-03  0.364275038    
   1.99999996E-02  0.698785126    
   2.99999993E-02  0.976655364    
   3.99999991E-02   1.17650962    
   5.00000007E-02   1.28453743    
   5.99999987E-02   1.29582655    
   7.00000003E-02   1.21481872    
   7.99999982E-02   1.05485368    
   9.00000036E-02  0.836845696    
  0.100000001      0.587209940    
  0.109999999      0.335249573    
  0.119999997      0.110296801    
  0.129999995      -6.12089522E-02
  0.140000001     -0.158311009    
  0.150000006     -0.167605519    
  0.159999996      -8.45691338E-02
  0.170000002       8.59838054E-02
  0.180000007      0.330359489    
  0.189999998      0.627313435    
  0.200000003      0.950121939    
  0.209999993       1.26917529    
  0.219999999       1.55489457    
  0.230000004       1.78059518    
  0.239999995       1.92510664    
  0.250000000       1.97483873    
  0.259999990       1.92510676    
  0.270000011       1.78059506    
  0.280000001       1.55489469    
  0.289999992       1.26917565    
  0.300000012      0.950122118    
  0.310000002      0.627313435    
  0.319999993      0.330359429    
  0.330000013       8.59835893E-02
  0.340000004      -8.45692083E-02
  0.349999994     -0.167605489    
  0.360000014     -0.158310935    
  0.370000005      -6.12089634E-02
  0.379999995      0.110296629    
  0.389999986      0.335249275    
  0.400000006      0.587209702    
  0.409999996      0.836845577    
  0.419999987       1.05485356    
  0.430000007       1.21481872    
  0.439999998       1.29582667    
  0.449999988       1.28453743    
  0.460000008       1.17650962    
  0.469999999      0.976655483    
  0.479999989      0.698785365    
  0.490000010      0.364274889    
  0.500000000       2.01165467E-08
  0.509999990     -0.364274710    
  0.519999981     -0.698784590    
  0.529999971     -0.976654887    
  0.540000021      -1.17650986    
  0.550000012      -1.28453755    
  0.560000002      -1.29582667    
  0.569999993      -1.21481884    
  0.579999983      -1.05485404    
  0.589999974     -0.836846232    
  0.600000024     -0.587210059    
  0.610000014     -0.335249335    
  0.620000005     -0.110296629    
  0.629999995       6.12089634E-02
  0.639999986      0.158310935    
  0.649999976      0.167605489    
  0.660000026       8.45688730E-02
  0.670000017      -8.59840661E-02
  0.680000007     -0.330359548    
  0.689999998     -0.627313435    
  0.699999988     -0.950121880    
  0.709999979      -1.26917517    
  0.720000029      -1.55489516    
  0.730000019      -1.78059554    
  0.740000010      -1.92510676    
  0.750000000      -1.97483873    
  0.759999990      -1.92510676    
  0.769999981      -1.78059554    
  0.779999971      -1.55489516    
  0.790000021      -1.26917517    
  0.800000012     -0.950121880    
  0.810000002     -0.627313435    
  0.819999993     -0.330359548    
  0.829999983      -8.59840661E-02
  0.839999974       8.45688656E-02
  0.850000024      0.167605489    
  0.860000014      0.158310935    
  0.870000005       6.12089634E-02
  0.879999995     -0.110296629    
  0.889999986     -0.335249335    
  0.899999976     -0.587210059    
  0.910000026     -0.836846232    
  0.920000017      -1.05485404    
  0.930000007      -1.21481884    
  0.939999998      -1.29582667    
  0.949999988      -1.28453755    
  0.959999979      -1.17650986    
  0.970000029     -0.976654887    
  0.980000019     -0.698784590    
  0.990000010     -0.364274710    
   1.00000000       0.00000000    
